subscription_id,opportunity_id,account,product,sales_agent,start_date,renewal_date,starting_arr,renewal_outcome,renewal_arr
SUB-03879,1CT3EWJ8,Goodsilron,GTX Basic,Markita Hansen,2017-10-21,2018-10-21,553.0,Renewed Flat,553.0
SUB-03880,R6OM4EDE,Blackzim,GTX Basic,Maureen Marcano,2017-11-01,2018-11-01,524.0,Renewed Flat,524.0
SUB-03881,SCN3BY47,Inity,MG Special,Versie Hillebrand,2017-10-27,2018-10-27,53.0,Renewed Flat,53.0
SUB-03882,HFF39KOB,Statholdings,MG Advanced,Versie Hillebrand,2017-10-20,2018-10-20,2749.0,Renewed Flat,2749.0
SUB-03883,WA0NRLP7,Groovestreet,GTX Plus Pro,Vicki Laflamme,2017-10-20,2018-10-20,5368.0,Renewed Flat,5368.0
SUB-03884,GHOQQYQM,Kan-code,GTXPro,Wilburn Farren,2017-12-25,2018-12-25,4734.0,Contraction,3715.56
SUB-03885,6OXOIJ4D,Condax,MG Advanced,Wilburn Farren,2017-12-16,2018-12-16,3089.0,Contraction,2263.2
SUB-03886,RELG4CYQ,Gogozoom,MG Special,Anna Snelling,2017-10-30,2018-10-28,54.0,Renewed Flat,54.0
SUB-03887,PLV91KH7,Silis,GTXPro,Cassey Cress,2017-10-27,2018-10-27,4345.0,Renewed Flat,4345.0
SUB-03888,U289K4V3,Warephase,MG Advanced,Cecily Lampkin,2017-10-27,2018-10-27,3848.0,Expansion,4463.32
SUB-03889,PDXFX23P,Initech,GTXPro,Corliss Cosme,2017-10-26,2018-10-26,4287.0,Renewed Flat,4287.0
SUB-03890,LULNYY3C,Codehow,GTXPro,Darcel Schlecht,2017-10-27,2018-10-27,4435.0,Expansion,6013.1
SUB-03891,NJ1YGDZW,Stanredtax,GTXPro,Darcel Schlecht,2017-10-28,2018-10-28,4699.0,Renewed Flat,4699.0
SUB-03892,MDBKYL2Q,Stanredtax,MG Special,Gladys Colclough,2017-10-30,2018-10-28,60.0,Renewed Flat,60.0
SUB-03893,M9EU34FE,Hatfan,GTX Plus Pro,Hayden Neloms,2017-10-21,2018-10-21,6026.0,Churned,0.0
SUB-03894,WGJB2VDU,Newex,GTX Plus Pro,James Ascencio,2017-12-25,2018-12-25,5095.0,Churned,0.0
SUB-03895,JSLSL3SU,Sunnamplex,GTX Basic,Kami Bicknell,2017-12-16,2018-12-16,565.0,Churned,0.0
SUB-03896,N1B45KIT,Y-corporation,GTX Plus Pro,Maureen Marcano,2017-12-22,2018-12-22,5883.0,Expansion,6495.54
SUB-03897,30UA0RS8,Funholding,GTX Plus Basic,Niesha Huffines,2017-12-12,2018-12-12,1135.0,Renewed Flat,1135.0
SUB-03898,R1Z8J1JL,Konex,GTX Plus Basic,Reed Clapper,2017-12-21,2018-12-21,903.0,Renewed Flat,903.0
SUB-03899,DQIKGS2U,Dalttechnology,MG Special,Vicki Laflamme,2017-11-03,2018-11-03,48.0,Renewed Flat,48.0
SUB-03900,EZNAGRVB,Hatfan,GTX Plus Pro,Zane Levy,2017-10-30,2018-10-28,5388.0,Renewed Flat,5388.0
SUB-03901,C1M1RST0,Plexzap,GTXPro,Zane Levy,2017-10-27,2018-10-27,4109.0,Renewed Flat,4109.0
SUB-03902,BMQYRJC7,Codehow,GTX Plus Pro,Anna Snelling,2017-12-16,2018-12-16,5543.0,Renewed Flat,5543.0
SUB-03903,09AILR04,Statholdings,GTXPro,Darcel Schlecht,2017-10-29,2018-10-28,4732.0,Renewed Flat,4732.0
SUB-03904,KSYI5DDW,Codehow,MG Special,Darcel Schlecht,2017-11-07,2018-11-07,55.0,Renewed Flat,55.0
SUB-03905,M4EHG2ZB,Konmatfix,MG Special,Gladys Colclough,2017-10-30,2018-10-28,52.0,Renewed Flat,52.0
SUB-03906,A0FVQ8KO,Labdrill,GTX Basic,Kary Hendrixson,2017-10-27,2018-10-27,575.0,Renewed Flat,575.0
SUB-03907,MHF6GSB6,Plussunin,MG Advanced,Reed Clapper,2017-10-29,2018-10-28,3612.0,Expansion,4126.36
SUB-03908,4P0SDD91,Iselectrics,GTXPro,Wilburn Farren,2017-12-15,2018-12-15,4970.0,Renewed Flat,4970.0
SUB-03909,ZZ4X9VN3,Ganjaflex,MG Advanced,Wilburn Farren,2017-10-31,2018-10-28,2995.0,Renewed Flat,2995.0
SUB-03910,0J3UU8PZ,Zathunicon,GTX Basic,Boris Faz,2017-12-30,2018-12-28,546.0,Renewed Flat,546.0
SUB-03911,UYPF6FZ3,Gekko & Co,GTX Plus Basic,Boris Faz,2017-12-20,2018-12-20,1184.0,Renewed Flat,1184.0
SUB-03912,2HKRINHL,Plussunin,GTX Plus Pro,Cassey Cress,2017-10-24,2018-10-24,5500.0,Renewed Flat,5500.0
SUB-03913,G5JXIYRO,Domzoom,MG Advanced,Cecily Lampkin,2017-10-24,2018-10-24,3616.0,Renewed Flat,3616.0
SUB-03914,CC2ICRAG,Rundofase,GTX Plus Basic,Darcel Schlecht,2017-12-29,2018-12-28,1087.0,Renewed Flat,1087.0
SUB-03915,RDC531P5,Inity,GTXPro,Darcel Schlecht,2017-10-30,2018-10-28,3578.0,Expansion,4599.12
SUB-03916,9QX62IL2,Finjob,GTX Basic,Elease Gluck,2017-10-29,2018-10-28,544.0,Renewed Flat,544.0
SUB-03917,3GRTE6VM,Dalttechnology,MG Advanced,Elease Gluck,2017-10-29,2018-10-28,3082.0,Renewed Flat,3082.0
SUB-03918,E4BPOOL6,Hottechi,MG Advanced,Elease Gluck,2017-10-24,2018-10-24,3450.0,Renewed Flat,3450.0
SUB-03919,B894QWQM,Kan-code,GTXPro,Garret Kinder,2017-10-29,2018-10-28,5360.0,Renewed Flat,5360.0
SUB-03920,U9QMLC5Z,Cheers,GTXPro,James Ascencio,2017-11-01,2018-11-01,4991.0,Renewed Flat,4991.0
SUB-03921,VCQBM844,Cheers,MG Advanced,James Ascencio,2017-10-30,2018-10-28,3294.0,Churned,0.0
SUB-03922,W5ABRRKC,Rantouch,GTX Plus Basic,Markita Hansen,2017-10-31,2018-10-28,981.0,Renewed Flat,981.0
SUB-03923,CTM8WFGW,Streethex,GTX Plus Pro,Marty Freudenburg,2017-10-23,2018-10-23,6233.0,Churned,0.0
SUB-03924,RFUJTKVO,Domzoom,MG Special,Marty Freudenburg,2017-11-28,2018-11-28,55.0,Renewed Flat,55.0
SUB-03925,LO2BMO33,Conecom,GTX Plus Pro,Niesha Huffines,2017-12-10,2018-12-10,6142.0,Churned,0.0
SUB-03926,OFEUX5PI,Hatfan,GTXPro,Vicki Laflamme,2017-10-28,2018-10-28,5190.0,Renewed Flat,5190.0
SUB-03927,TTYSSNJH,Gekko & Co,GTX Plus Basic,Cassey Cress,2017-11-01,2018-11-01,1027.0,Renewed Flat,1027.0
SUB-03928,LROWI84G,Dontechi,GTX Plus Basic,Darcel Schlecht,2017-10-31,2018-10-28,1237.0,Renewed Flat,1237.0
SUB-03929,IQAP70OD,Streethex,GTX Plus Basic,Darcel Schlecht,2017-10-29,2018-10-28,965.0,Contraction,607.84
SUB-03930,JWWVG8KG,Inity,GTXPro,Darcel Schlecht,2017-11-03,2018-11-03,5729.0,Renewed Flat,5729.0
SUB-03931,7PEL3AIZ,Isdom,GTXPro,Darcel Schlecht,2017-10-24,2018-10-24,5685.0,Churned,0.0
SUB-03932,NXQR7LX6,Rundofase,GTXPro,Darcel Schlecht,2017-10-26,2018-10-26,4024.0,Renewed Flat,4024.0
SUB-03933,JL358E5T,Silis,GTX Basic,Donn Cantrell,2017-12-12,2018-12-12,511.0,Renewed Flat,511.0
SUB-03934,4Z84VV2P,Y-corporation,GTXPro,Kary Hendrixson,2017-11-05,2018-11-05,4382.0,Renewed Flat,4382.0
SUB-03935,1SKNSG2B,Treequote,GTX Plus Pro,Marty Freudenburg,2017-10-30,2018-10-28,5516.0,Renewed Flat,5516.0
SUB-03936,CUJIRCWV,Condax,MG Special,Vicki Laflamme,2017-12-28,2018-12-28,51.0,Churned,0.0
SUB-03937,OX0NE27G,Kan-code,GTX Plus Basic,Zane Levy,2017-10-31,2018-10-28,1195.0,Renewed Flat,1195.0
SUB-03938,YT5GLR6D,Kinnamplus,MG Advanced,Cassey Cress,2017-11-02,2018-11-02,3588.0,Renewed Flat,3588.0
SUB-03939,S3GVO59B,Stanredtax,GTXPro,Darcel Schlecht,2017-12-01,2018-12-01,5542.0,Renewed Flat,5542.0
SUB-03940,L8POFR0T,Finjob,MG Advanced,James Ascencio,2017-12-31,2018-12-28,3296.0,Renewed Flat,3296.0
SUB-03941,MV7NPCI9,Betatech,GTX Basic,Jonathan Berthelot,2017-10-29,2018-10-28,519.0,Renewed Flat,519.0
SUB-03942,TSN98FPQ,Betatech,GTX Plus Basic,Jonathan Berthelot,2017-10-25,2018-10-25,1243.0,Renewed Flat,1243.0
SUB-03943,PGG2DUPO,Ron-tech,GTX Plus Basic,Lajuana Vencill,2017-10-31,2018-10-28,1133.0,Renewed Flat,1133.0
SUB-03944,S56NVD4M,Dalttechnology,GTX Plus Pro,Maureen Marcano,2017-11-10,2018-11-10,4945.0,Renewed Flat,4945.0
SUB-03945,DSY9VD0O,Cheers,GTX Basic,Vicki Laflamme,2017-10-26,2018-10-26,535.0,Renewed Flat,535.0
SUB-03946,8W9YXI59,Cancity,MG Special,Anna Snelling,2017-11-26,2018-11-26,59.0,Renewed Flat,59.0
SUB-03947,YEH9VQCD,Condax,GTX Basic,Daniell Hammack,2017-10-27,2018-10-27,526.0,Contraction,394.7
SUB-03948,35GT4NM9,Acme Corporation,GTX Basic,Donn Cantrell,2017-11-05,2018-11-05,586.0,Expansion,754.61
SUB-03949,D4ABG4I1,Rundofase,GTXPro,Jonathan Berthelot,2017-11-10,2018-11-10,4356.0,Churned,0.0
SUB-03950,EMK9P63G,Condax,GTX Basic,Markita Hansen,2017-10-26,2018-10-26,566.0,Churned,0.0
SUB-03951,7GWM1WT0,Hottechi,GTX Basic,Moses Frase,2017-12-30,2018-12-28,537.0,Expansion,595.45
SUB-03952,U0XWF9TW,The New York Inquirer,MG Special,Violet Mclelland,2017-12-21,2018-12-21,47.0,Renewed Flat,47.0
SUB-03953,E8L9I3QP,Condax,GTX Basic,Zane Levy,2017-11-03,2018-11-03,447.0,Renewed Flat,447.0
SUB-03954,63S5SNBC,Domzoom,GTX Plus Basic,Anna Snelling,2017-10-27,2018-10-27,1103.0,Renewed Flat,1103.0
SUB-03955,3PIPAOVU,Finhigh,MG Special,Anna Snelling,2017-12-28,2018-12-28,57.0,Churned,0.0
SUB-03956,UX9D17FS,Ontomedia,GTXPro,Corliss Cosme,2017-11-04,2018-11-04,4525.0,Renewed Flat,4525.0
SUB-03957,8UU0I29V,Fasehatice,GTX Basic,Elease Gluck,2017-10-28,2018-10-28,504.0,Renewed Flat,504.0
SUB-03958,UGAEAB27,Scottech,GTXPro,Marty Freudenburg,2017-10-31,2018-10-28,4377.0,Renewed Flat,4377.0
SUB-03959,U2JI00ER,Betatech,MG Advanced,Marty Freudenburg,2017-10-27,2018-10-27,3353.0,Contraction,2627.86
SUB-03960,O2CFE5KX,Fasehatice,MG Special,Maureen Marcano,2017-11-03,2018-11-03,50.0,Renewed Flat,50.0
SUB-03961,IE1N4OUS,Rundofase,GTX Plus Pro,Anna Snelling,2017-12-07,2018-12-07,5269.0,Renewed Flat,5269.0
SUB-03962,A5IABHP1,Bioplex,GTXPro,Boris Faz,2017-10-28,2018-10-28,5275.0,Renewed Flat,5275.0
SUB-03963,GXQJVJQT,Mathtouch,GTX Basic,Corliss Cosme,2017-10-29,2018-10-28,601.0,Renewed Flat,601.0
SUB-03964,7TOPAQ9Y,Finhigh,MG Special,Darcel Schlecht,2017-12-29,2018-12-28,53.0,Contraction,46.26
SUB-03965,7NJS374V,Groovestreet,MG Special,Elease Gluck,2017-11-10,2018-11-10,46.0,Renewed Flat,46.0
SUB-03966,PJJMVZAL,Treequote,GTX Basic,Jonathan Berthelot,2017-10-29,2018-10-28,538.0,Renewed Flat,538.0
SUB-03967,MFYR7SSG,Plexzap,MG Special,Kami Bicknell,2017-12-15,2018-12-15,53.0,Renewed Flat,53.0
SUB-03968,F2F1LPTA,Dontechi,MG Advanced,Lajuana Vencill,2017-11-03,2018-11-03,3296.0,Renewed Flat,3296.0
SUB-03969,7FZMWZJT,Isdom,MG Advanced,Marty Freudenburg,2017-11-07,2018-11-07,3561.0,Renewed Flat,3561.0
SUB-03970,8THGVJ52,Singletechno,GTX Plus Pro,Maureen Marcano,2017-11-06,2018-11-06,5655.0,Expansion,7683.88
SUB-03971,M827K2PI,Domzoom,GTX Basic,Moses Frase,2017-12-14,2018-12-14,656.0,Renewed Flat,656.0
SUB-03972,4ETZYSN3,Donquadtech,MG Advanced,Reed Clapper,2017-11-05,2018-11-05,3258.0,Expansion,4095.77
SUB-03973,SZDGWQLT,Goodsilron,GTX Basic,Rosalina Dieter,2017-11-12,2018-11-12,577.0,Renewed Flat,577.0
SUB-03974,YM5F751C,Statholdings,MG Special,Versie Hillebrand,2017-10-28,2018-10-28,50.0,Contraction,44.64
SUB-03975,FRNGLIYS,dambase,MG Special,Anna Snelling,2017-10-29,2018-10-28,66.0,Renewed Flat,66.0
SUB-03976,OY08XJ2E,Gekko & Co,GTX Plus Basic,Corliss Cosme,2017-11-12,2018-11-12,1079.0,Churned,0.0
SUB-03977,H3K2E35I,Cheers,GTK 500,Elease Gluck,2017-10-29,2018-10-28,27971.0,Churned,0.0
SUB-03978,LB6S2ONR,Y-corporation,GTX Basic,Markita Hansen,2017-11-11,2018-11-11,598.0,Renewed Flat,598.0
SUB-03979,VMGCRSWP,Bluth Company,MG Special,Violet Mclelland,2017-11-14,2018-11-14,61.0,Renewed Flat,61.0
SUB-03980,DJY7S9AI,Plusstrip,MG Advanced,Zane Levy,2017-11-12,2018-11-12,3082.0,Churned,0.0
SUB-03981,TLAWJR5V,Ontomedia,GTX Plus Pro,Corliss Cosme,2017-11-11,2018-11-11,5646.0,Renewed Flat,5646.0
SUB-03982,L3PLDC1Y,Codehow,GTXPro,Darcel Schlecht,2017-10-30,2018-10-28,4733.0,Renewed Flat,4733.0
SUB-03983,HMG6NWSR,Cancity,MG Advanced,Gladys Colclough,2017-12-30,2018-12-28,2931.0,Churned,0.0
SUB-03984,KNH4ZX85,Bioholding,MG Special,Jonathan Berthelot,2017-10-31,2018-10-28,62.0,Expansion,82.44
SUB-03985,DDQ0MDYY,Green-Plus,GTXPro,Zane Levy,2017-10-31,2018-10-28,4178.0,Churned,0.0
SUB-03986,HFER9GET,Kinnamplus,GTXPro,Cassey Cress,2017-11-04,2018-11-04,5239.0,Renewed Flat,5239.0
SUB-03987,005JS57S,Treequote,GTX Basic,Gladys Colclough,2017-11-11,2018-11-11,539.0,Renewed Flat,539.0
SUB-03988,TWDNQ9TX,Rangreen,GTX Plus Basic,Jonathan Berthelot,2017-10-31,2018-10-28,973.0,Renewed Flat,973.0
SUB-03989,P2YWZPES,Konex,GTX Basic,Vicki Laflamme,2017-11-04,2018-11-04,622.0,Churned,0.0
SUB-03990,XRMOUF1R,Condax,MG Advanced,Boris Faz,2017-11-07,2018-11-07,4172.0,Churned,0.0
SUB-03991,TL0UILCV,Umbrella Corporation,GTXPro,Cassey Cress,2017-11-14,2018-11-14,4529.0,Churned,0.0
SUB-03992,FAS4V07H,Konex,MG Advanced,Cassey Cress,2017-12-10,2018-12-10,2695.0,Renewed Flat,2695.0
SUB-03993,8MQPNCCU,Ganjaflex,GTX Basic,Donn Cantrell,2017-11-09,2018-11-09,486.0,Expansion,550.17
SUB-03994,2DT70XCQ,Plussunin,GTX Basic,Donn Cantrell,2017-11-08,2018-11-08,450.0,Renewed Flat,450.0
SUB-03995,WXOL5HTS,Ontomedia,GTX Plus Pro,Garret Kinder,2017-11-08,2018-11-08,6818.0,Expansion,8751.55
SUB-03996,F15SU034,Condax,MG Advanced,Gladys Colclough,2017-12-21,2018-12-21,3298.0,Renewed Flat,3298.0
SUB-03997,KLBW3TOH,Goodsilron,GTX Plus Pro,Kami Bicknell,2017-11-09,2018-11-09,5512.0,Renewed Flat,5512.0
SUB-03998,ESNS1OS9,Kan-code,GTX Plus Pro,Kami Bicknell,2017-11-07,2018-11-07,4742.0,Renewed Flat,4742.0
SUB-03999,HDUZC4G9,Y-corporation,GTX Basic,Kary Hendrixson,2017-11-02,2018-11-02,653.0,Renewed Flat,653.0
SUB-04000,0OXJ2HOP,Dalttechnology,MG Advanced,Markita Hansen,2017-11-11,2018-11-11,4058.0,Renewed Flat,4058.0
SUB-04001,RCGBY4IA,Condax,GTX Basic,Reed Clapper,2017-11-01,2018-11-01,553.0,Renewed Flat,553.0
SUB-04002,MG3X7625,Isdom,GTX Plus Pro,Cecily Lampkin,2017-12-22,2018-12-22,5504.0,Renewed Flat,5504.0
SUB-04003,8JR8LXEU,Betatech,MG Special,Gladys Colclough,2017-11-05,2018-11-05,53.0,Renewed Flat,53.0
SUB-04004,JRCD2VQY,Fasehatice,MG Advanced,Kami Bicknell,2017-11-06,2018-11-06,3064.0,Renewed Flat,3064.0
SUB-04005,FXKBY5FR,Rantouch,MG Advanced,Maureen Marcano,2017-11-14,2018-11-14,2866.0,Renewed Flat,2866.0
SUB-04006,GIDII30C,Lexiqvolax,GTX Plus Basic,Vicki Laflamme,2017-11-10,2018-11-10,960.0,Expansion,1163.7
SUB-04007,IVVBVNDH,Nam-zim,MG Special,Vicki Laflamme,2017-11-02,2018-11-02,55.0,Churned,0.0
SUB-04008,FBKK68G6,Donquadtech,GTXPro,Boris Faz,2017-11-07,2018-11-07,4155.0,Renewed Flat,4155.0
SUB-04009,VSMB0KJW,Bubba Gump,GTX Basic,Donn Cantrell,2017-11-28,2018-11-28,532.0,Renewed Flat,532.0
SUB-04010,UVS5WJRG,Cancity,GTX Basic,Jonathan Berthelot,2017-11-03,2018-11-03,479.0,Renewed Flat,479.0
SUB-04011,5HHFR0VZ,Xx-holding,GTXPro,Markita Hansen,2017-11-29,2018-11-28,4521.0,Renewed Flat,4521.0
SUB-04012,0DYZ71WX,Ganjaflex,GTX Basic,Reed Clapper,2017-11-16,2018-11-16,585.0,Expansion,646.14
SUB-04013,9KV5GM4U,Sonron,GTX Basic,Vicki Laflamme,2017-11-06,2018-11-06,430.0,Renewed Flat,430.0
SUB-04014,IIZV9WFC,Genco Pura Olive Oil Company,GTX Basic,Jonathan Berthelot,2017-12-02,2018-12-02,577.0,Renewed Flat,577.0
SUB-04015,WTZ2AHNW,Treequote,GTXPro,Marty Freudenburg,2017-12-18,2018-12-18,4591.0,Expansion,6411.21
SUB-04016,RQ5FNR4O,Groovestreet,GTX Basic,Maureen Marcano,2017-11-18,2018-11-18,662.0,Expansion,741.33
SUB-04017,9BZBU2GY,Plusstrip,GTX Plus Pro,Maureen Marcano,2017-12-31,2018-12-28,5091.0,Churned,0.0
SUB-04018,1FMCUSFS,Plussunin,GTX Plus Pro,Boris Faz,2017-12-08,2018-12-08,5737.0,Contraction,4934.62
SUB-04019,ZQSSHSL7,Donquadtech,GTX Basic,Cassey Cress,2017-11-06,2018-11-06,583.0,Renewed Flat,583.0
SUB-04020,62UFJ4IQ,Sunnamplex,GTX Plus Pro,James Ascencio,2017-11-10,2018-11-10,5031.0,Renewed Flat,5031.0
SUB-04021,D9LUG4D8,Plussunin,GTXPro,Reed Clapper,2017-11-21,2018-11-21,4237.0,Renewed Flat,4237.0
SUB-04022,YAVTI45C,Fasehatice,GTX Basic,Zane Levy,2017-12-12,2018-12-12,481.0,Renewed Flat,481.0
SUB-04023,XZUEXEUH,Betatech,GTX Basic,Anna Snelling,2017-11-09,2018-11-09,480.0,Renewed Flat,480.0
SUB-04024,6Z3EP424,Nam-zim,MG Special,Elease Gluck,2017-11-16,2018-11-16,51.0,Renewed Flat,51.0
SUB-04025,F98UFHM2,Gogozoom,MG Special,Gladys Colclough,2017-12-31,2018-12-28,52.0,Expansion,63.13
SUB-04026,JB7JEEI5,Sunnamplex,GTX Plus Basic,James Ascencio,2017-11-22,2018-11-22,1218.0,Renewed Flat,1218.0
SUB-04027,FQP39JQV,Plusstrip,GTX Plus Pro,Kary Hendrixson,2017-11-12,2018-11-12,5681.0,Renewed Flat,5681.0
SUB-04028,3UA6O3NG,Konex,GTX Plus Pro,Reed Clapper,2017-11-07,2018-11-07,6767.0,Expansion,8649.19
SUB-04029,3ML02CAH,Cancity,MG Special,Versie Hillebrand,2017-11-11,2018-11-11,61.0,Renewed Flat,61.0
SUB-04030,9BMWYLQV,Scotfind,MG Special,Zane Levy,2017-11-17,2018-11-17,62.0,Churned,0.0
SUB-04031,VAD1MF34,Konmatfix,MG Special,Gladys Colclough,2017-12-19,2018-12-19,48.0,Expansion,60.3
SUB-04032,WOD9UKMP,Stanredtax,GTX Plus Basic,Cecily Lampkin,2017-11-18,2018-11-18,1059.0,Renewed Flat,1059.0
SUB-04033,T482GHJQ,Konmatfix,GTXPro,Darcel Schlecht,2017-12-20,2018-12-20,5031.0,Expansion,5598.12
SUB-04034,JFIL5JU0,dambase,GTX Basic,Lajuana Vencill,2017-12-22,2018-12-22,557.0,Contraction,420.88
SUB-04035,3GVL1I1G,Bluth Company,MG Advanced,Rosie Papadopoulos,2017-11-14,2018-11-14,3426.0,Renewed Flat,3426.0
SUB-04036,72C58IRY,Funholding,MG Advanced,Cecily Lampkin,2017-11-26,2018-11-26,2968.0,Expansion,3761.38
SUB-04037,MMIYELAE,Genco Pura Olive Oil Company,GTX Plus Basic,Gladys Colclough,2017-11-19,2018-11-19,1071.0,Renewed Flat,1071.0
SUB-04038,N22XN5IM,Plusstrip,GTX Plus Basic,Kami Bicknell,2017-12-04,2018-12-04,1082.0,Renewed Flat,1082.0
SUB-04039,OTQTFK48,Plexzap,GTX Plus Basic,Kary Hendrixson,2017-11-11,2018-11-11,1203.0,Renewed Flat,1203.0
SUB-04040,K6TJSGUB,Warephase,GTX Plus Basic,Marty Freudenburg,2017-11-17,2018-11-17,985.0,Renewed Flat,985.0
SUB-04041,CSXOYE1C,Scottech,GTX Plus Basic,Niesha Huffines,2017-11-20,2018-11-20,1133.0,Renewed Flat,1133.0
SUB-04042,4ATO2S4S,Bubba Gump,MG Special,Violet Mclelland,2017-12-27,2018-12-27,56.0,Renewed Flat,56.0
SUB-04043,GCCBRJF8,Sumace,GTX Plus Pro,Garret Kinder,2017-11-27,2018-11-27,4884.0,Expansion,6048.37
SUB-04044,G7ZZG9DI,Kan-code,GTX Basic,James Ascencio,2017-11-22,2018-11-22,443.0,Renewed Flat,443.0
SUB-04045,TY9RBWLT,Goodsilron,GTX Basic,Kami Bicknell,2017-11-23,2018-11-23,562.0,Renewed Flat,562.0
SUB-04046,NNREN4Q5,Groovestreet,GTX Basic,Kami Bicknell,2017-11-21,2018-11-21,437.0,Renewed Flat,437.0
SUB-04047,49TIKZ5B,Kan-code,GTX Basic,Kary Hendrixson,2017-11-14,2018-11-14,606.0,Renewed Flat,606.0
SUB-04048,ZM1HKZRS,Sonron,MG Special,Markita Hansen,2017-12-10,2018-12-10,56.0,Renewed Flat,56.0
SUB-04049,04G3DK6T,Warephase,MG Special,Moses Frase,2017-11-21,2018-11-21,54.0,Expansion,66.72
SUB-04050,C3KQJVDU,Acme Corporation,GTX Basic,Corliss Cosme,2017-11-18,2018-11-18,577.0,Expansion,654.29
SUB-04051,F46Q34LY,Ron-tech,GTXPro,Darcel Schlecht,2017-11-20,2018-11-20,4480.0,Expansion,6188.46
SUB-04052,5C13TAA8,Lexiqvolax,GTX Plus Pro,Kary Hendrixson,2017-12-22,2018-12-22,6299.0,Renewed Flat,6299.0
SUB-04053,BFB6C54U,Condax,GTXPro,Kary Hendrixson,2017-12-01,2018-12-01,4673.0,Renewed Flat,4673.0
SUB-04054,VNJQD4Z7,Zathunicon,GTX Plus Pro,Reed Clapper,2017-12-29,2018-12-28,4659.0,Renewed Flat,4659.0
SUB-04055,50OYB2YN,Kinnamplus,GTX Plus Basic,Corliss Cosme,2017-11-20,2018-11-20,1180.0,Renewed Flat,1180.0
SUB-04056,T2G750N6,Treequote,MG Special,Jonathan Berthelot,2017-12-04,2018-12-04,57.0,Renewed Flat,57.0
SUB-04057,Y1JFDUVB,Codehow,MG Special,Versie Hillebrand,2017-12-20,2018-12-20,48.0,Renewed Flat,48.0
SUB-04058,7FCXBW1M,Bioplex,MG Special,Violet Mclelland,2017-11-13,2018-11-13,51.0,Expansion,59.19
SUB-04059,V1458D23,Umbrella Corporation,GTX Plus Basic,Corliss Cosme,2017-11-13,2018-11-13,1138.0,Renewed Flat,1138.0
SUB-04060,LJEAX51Q,Streethex,MG Special,Darcel Schlecht,2017-12-21,2018-12-21,49.0,Renewed Flat,49.0
SUB-04061,WPJ0AS7T,Genco Pura Olive Oil Company,GTX Basic,Gladys Colclough,2017-12-28,2018-12-28,650.0,Renewed Flat,650.0
SUB-04062,4J8IA9GL,Lexiqvolax,GTX Basic,Kary Hendrixson,2017-12-29,2018-12-28,470.0,Churned,0.0
SUB-04063,76RZPT87,Isdom,GTX Basic,Lajuana Vencill,2017-12-31,2018-12-28,567.0,Expansion,745.9
SUB-04064,9E3UNPHY,Newex,MG Advanced,Markita Hansen,2017-12-25,2018-12-25,3836.0,Renewed Flat,3836.0
SUB-04065,CQ8UELF8,Rangreen,GTX Plus Pro,Marty Freudenburg,2017-11-14,2018-11-14,5916.0,Renewed Flat,5916.0
SUB-04066,4E5E9MYV,Cheers,GTX Plus Basic,Maureen Marcano,2017-11-22,2018-11-22,938.0,Renewed Flat,938.0
SUB-04067,24BCH90I,Kan-code,GTX Plus Basic,Maureen Marcano,2017-11-15,2018-11-15,1124.0,Renewed Flat,1124.0
SUB-04068,LWVZKYI0,Gogozoom,MG Special,Versie Hillebrand,2017-12-01,2018-12-01,61.0,Renewed Flat,61.0
SUB-04069,8977L373,Mathtouch,MG Advanced,Wilburn Farren,2017-11-19,2018-11-19,4011.0,Renewed Flat,4011.0
SUB-04070,50JIFEWD,Plusstrip,GTXPro,Zane Levy,2017-11-17,2018-11-17,5144.0,Expansion,6448.0
SUB-04071,MTZQ55RH,Zotware,GTX Basic,Boris Faz,2017-11-24,2018-11-24,493.0,Churned,0.0
SUB-04072,AIBZQM42,Kinnamplus,GTX Plus Basic,Daniell Hammack,2017-11-20,2018-11-20,1224.0,Renewed Flat,1224.0
SUB-04073,V8ELYA6F,Treequote,GTX Plus Pro,Anna Snelling,2017-11-15,2018-11-15,5276.0,Renewed Flat,5276.0
SUB-04074,N3YVDYY2,Ron-tech,GTX Plus Basic,Marty Freudenburg,2017-11-23,2018-11-23,947.0,Expansion,1300.87
SUB-04075,SH1NTXPV,Kinnamplus,MG Advanced,Violet Mclelland,2017-11-29,2018-11-28,3342.0,Renewed Flat,3342.0
SUB-04076,MKAKCFBQ,Ganjaflex,GTX Plus Pro,Boris Faz,2017-12-30,2018-12-28,5610.0,Renewed Flat,5610.0
SUB-04077,RO8TURF5,Donquadtech,GTX Basic,Cassey Cress,2017-11-30,2018-11-28,557.0,Renewed Flat,557.0
SUB-04078,MDLJKQ5B,dambase,GTXPro,Darcel Schlecht,2017-11-30,2018-11-28,5600.0,Churned,0.0
SUB-04079,7OIR36P2,Acme Corporation,GTXPro,Donn Cantrell,2017-12-27,2018-12-27,4980.0,Renewed Flat,4980.0
SUB-04080,B5OXRZTT,Kan-code,GTX Basic,Zane Levy,2017-11-25,2018-11-25,530.0,Expansion,649.71
SUB-04081,FX1RWO67,Hottechi,MG Advanced,Anna Snelling,2017-12-31,2018-12-28,3300.0,Renewed Flat,3300.0
SUB-04082,2AGA3ALY,Konex,MG Advanced,Hayden Neloms,2017-11-20,2018-11-20,3664.0,Expansion,4520.93
